07/03/2026, VILLA VALLE SSD ARL, A.C. PONTE S.P. - MAPELLO, ESORDIENTI 11anni, B, 16:00, Villa Dalme VIA RONCO BASSO 5, 6, Ritorno, FIGC
07/03/2026, VIRTUSCISERANOBERGAMO1909, ALBINOLEFFE S.R.L., ESORDIENTI 11anni, B, 14:30, Ciserano VIA MAZZINI 13, 6, Ritorno, FIGC
07/03/2026, TREVIGLIESE S.S.D. A.R.L., COLOGNESE, ESORDIENTI 11anni, B, 16:30, Treviglio VIA MALGARI 1, 6, Ritorno, FIGC
07/03/2026, CALCIO BRUSAPORTO, JUVENES GIANNI RADICI, ESORDIENTI 11anni, B, 14:00, Brusaporto VIA BELVEDERE 1, 6, Ritorno, FIGC
07/03/2026, CISANESE A.S.D., UESSE SARNICO 1908, ESORDIENTI 11anni, B, 17:00, Cisano Bergamasco VIA CADE VOLPI 7, 6, Ritorno, FIGC
15/11/2025, CALCIO BRUSAPORTO, COLOGNESE, ESORDIENTI 11anni, B, 14:00, Brusaporto VIA BELVEDERE 1, 7, Andata, FIGC
15/11/2025, CISANESE A.S.D., JUVENES GIANNI RADICI, ESORDIENTI 11anni, B, 17:00, Cisano Bergamasco VIA CADE VOLPI 7, 7, Andata, FIGC
15/11/2025, TREVIGLIESE S.S.D. A.R.L., A.C. PONTE S.P. - MAPELLO, ESORDIENTI 11anni, B, 16:30, Treviglio VIA MALGARI 1, 7, Andata, FIGC
15/11/2025, VILLA VALLE SSD ARL, ALBINOLEFFE S.R.L., ESORDIENTI 11anni, B, 16:00, Villa Dalme VIA RONCO BASSO 5, 7, Andata, FIGC
15/11/2025, VIRTUSCISERANOBERGAMO1909, UESSE SARNICO 1908, ESORDIENTI 11anni, B, 14:30, Ciserano VIA MAZZINI 13, 7, Andata, FIGC
14/03/2026, COLOGNESE, CALCIO BRUSAPORTO, ESORDIENTI 11anni, B, 14:30, Cologno Al Serio VIA DELLE GALOSE BETOSCA, 7, Ritorno, FIGC
14/03/2026, JUVENES GIANNI RADICI, CISANESE A.S.D., ESORDIENTI 11anni, B, 16:30, Parre VIA ROMA 33, 7, Ritorno, FIGC
14/03/2026, A.C. PONTE S.P. - MAPELLO, TREVIGLIESE S.S.D. A.R.L., ESORDIENTI 11anni, B, 16:00, Mapello VIA DEL LAZZARINO 1, 7, Ritorno, FIGC
14/03/2026, ALBINOLEFFE S.R.L., VILLA VALLE SSD ARL, ESORDIENTI 11anni, B, 15:45, Zanica VIA COMUN NUOVO 26-28, 7, Ritorno, FIGC
14/03/2026, UESSE SARNICO 1908, VIRTUSCISERANOBERGAMO1909, ESORDIENTI 11anni, B, 16:00, Sarnico VIA DONATORI DEL SANGUE 5, 7, Ritorno, FIGC
22/11/2025, A.C. PONTE S.P. - MAPELLO, CALCIO BRUSAPORTO, ESORDIENTI 11anni, B, 16:00, Mapello VIA DEL LAZZARINO 1, 8, Andata, FIGC
22/11/2025, ALBINOLEFFE S.R.L., TREVIGLIESE S.S.D. A.R.L., ESORDIENTI 11anni, B, 15:45, Zanica VIA COMUN NUOVO 26-28, 8, Andata, FIGC
22/11/2025, COLOGNESE, JUVENES GIANNI RADICI, ESORDIENTI 11anni, B, 14:30, Cologno Al Serio VIA DELLE GALOSE BETOSCA, 8, Andata, FIGC
22/11/2025, UESSE SARNICO 1908, VILLA VALLE SSD ARL, ESORDIENTI 11anni, B, 16:00, Sarnico VIA DONATORI DEL SANGUE 5, 8, Andata, FIGC
22/11/2025, VIRTUSCISERANOBERGAMO1909, CISANESE A.S.D., ESORDIENTI 11anni, B, 14:30, Ciserano VIA MAZZINI 13, 8, Andata, FIGC
21/03/2026, CALCIO BRUSAPORTO, A.C. PONTE S.P. - MAPELLO, ESORDIENTI 11anni, B, 14:00, Brusaporto VIA BELVEDERE 1, 8, Ritorno, FIGC
21/03/2026, TREVIGLIESE S.S.D. A.R.L., ALBINOLEFFE S.R.L., ESORDIENTI 11anni, B, 16:30, Treviglio VIA MALGARI 1, 8, Ritorno, FIGC
21/03/2026, JUVENES GIANNI RADICI, COLOGNESE, ESORDIENTI 11anni, B, 16:30, Parre VIA ROMA 33, 8, Ritorno, FIGC
21/03/2026, VILLA VALLE SSD ARL, UESSE SARNICO 1908, ESORDIENTI 11anni, B, 16:00, Villa Dalme VIA RONCO BASSO 5, 8, Ritorno, FIGC
21/03/2026, CISANESE A.S.D., VIRTUSCISERANOBERGAMO1909, ESORDIENTI 11anni, B, 17:00, Cisano Bergamasco VIA CADE VOLPI 7, 8, Ritorno, FIGC
29/11/2025, CALCIO BRUSAPORTO, ALBINOLEFFE S.R.L., ESORDIENTI 11anni, B, 14:00, Brusaporto VIA BELVEDERE 1, 9, Andata, FIGC
29/11/2025, CISANESE A.S.D., COLOGNESE, ESORDIENTI 11anni, B, 17:00, Cisano Bergamasco VIA CADE VOLPI 7, 9, Andata, FIGC
29/11/2025, JUVENES GIANNI RADICI, A.C. PONTE S.P. - MAPELLO, ESORDIENTI 11anni, B, 16:30, Parre VIA ROMA 33, 9, Andata, FIGC
29/11/2025, TREVIGLIESE S.S.D. A.R.L., UESSE SARNICO 1908, ESORDIENTI 11anni, B, 16:30, Treviglio VIA MALGARI 1, 9, Andata, FIGC
29/11/2025, VILLA VALLE SSD ARL, VIRTUSCISERANOBERGAMO1909, ESORDIENTI 11anni, B, 16:00, Villa Dalme VIA RONCO BASSO 5, 9, Andata, FIGC
28/03/2026, ALBINOLEFFE S.R.L., CALCIO BRUSAPORTO, ESORDIENTI 11anni, B, 15:45, Zanica VIA COMUN NUOVO 26-28, 9, Ritorno, FIGC
28/03/2026, COLOGNESE, CISANESE A.S.D., ESORDIENTI 11anni, B, 14:30, Cologno Al Serio VIA DELLE GALOSE BETOSCA, 9, Ritorno, FIGC
28/03/2026, A.C. PONTE S.P. - MAPELLO, JUVENES GIANNI RADICI, ESORDIENTI 11anni, B, 16:00, Mapello VIA DEL LAZZARINO 1, 9, Ritorno, FIGC
28/03/2026, UESSE SARNICO 1908, TREVIGLIESE S.S.D. A.R.L., ESORDIENTI 11anni, B, 16:00, Sarnico VIA DONATORI DEL SANGUE 5, 9, Ritorno, FIGC
28/03/2026, VIRTUSCISERANOBERGAMO1909, VILLA VALLE SSD ARL, ESORDIENTI 11anni, B, 14:30, Ciserano VIA MAZZINI 13, 9, Ritorno, FIGC
